file_name,transcription
drug-female-afbdd7ab-3992-42be-bb61-58a5f8f096cf.wav,Ginger extract powder has been shown to have natural anti-inflammatory properties.
drug-female-db4bd4b5-b837-4af2-b03c-29a61e306122.wav,ASTHA-15 SYR is a popular and effective medicine for respiratory conditions.
drug-brand-en-us-female-a6d5f5fe-9b4d-4cd9-ab97-01ddbe2f61b3.wav, Minmin should be stored at room temperature and away from moisture and heat sources.
drug-male-25a746f5-4126-4fb4-9ad1-c39201fb74f0.wav,Nilotinib hydrochloride monohydrate is a medication used in the treatment of certain types of leukemia.
drug-brand-en-us-female-65d1a6bb-7fbc-42ac-afe3-c0ec53f44990.wav, Consider adding Surbex-xt to your daily routine for enhanced vitality and immunity.
drug-brand-en-us-male-29d14072-cab7-4f31-8919-e97c346e2847.wav,Loozit is a popular over-the-counter laxative medication.
drug-female-73ca7d28-980a-43d8-8bd9-2305aebaf7dc.wav,Make sure to follow your doctor's instructions when taking MYCODRU to maximize its benefits.
drug-male-8ff55764-95e2-4343-9fd2-04e23e2e880a.wav,"The antibiotic ampicillin is a key ingredient in AK-60 dry syrup, known for its effectiveness in fighting infections."
drug-female-f3a03de4-0541-43b4-8017-b99ee263261e.wav,Trisodium citrate is also utilized as a food additive to regulate acidity in various products.
drug-brand-en-us-male-7d836d71-8383-488c-8594-80226cc4c96f.wav,Are you taking Haemocare to support your blood health?
drug-female-b81a3ff1-00f1-4461-a1ca-996a7c94914f.wav,"Cefpodoxime is the main component in cefpox-cv dry syr, an effective medication against various infections."
drug-female-81782e12-d6b9-49ce-89ed-65f0614bac00.wav,The proper administration of insulin is essential for people with Type 1 diabetes to maintain their health.
drug-female-b9b9c392-6452-4cdc-9662-d18fca074979.wav,The medicinal properties of murraya koenigii have been traditionally used in herbal remedies for various health conditions.
drug-male-4fc85283-82f9-48bc-9002-a43c892dd59b.wav,Amitriptyline is commonly used to treat conditions such as depression and chronic pain.
drug-male-8af0f954-b326-46d7-a2ee-d724df3cfdb9.wav,"Lentflox-oz tab, which includes ofloxacin, is prescribed for bacterial infections."
drug-female-a08ffb59-ffd8-4599-b2aa-59837182b02f.wav,Vindesine sulphate is a chemotherapy medication used to treat certain types of cancer.
drug-male-18984891-988f-4d23-89de-eaa22d1a35b3.wav,Diphenhydramine chloride is commonly used for treating allergic reactions and as a sleep aid.
drug-female-57241786-8a69-4476-bf03-e6443c2c44e1.wav,FERIS SUSP is a commonly prescribed medicine for treating gastrointestinal issues.
drug-male-d1c60a2a-9964-4f07-8165-579acddf7fef.wav,GEFFY is a commonly prescribed medication for certain health conditions.
drug-female-68360a7e-15f1-4591-a137-193883d72ba2.wav,"When it comes to controlling seasonal allergies, MLEX-AL is a top choice."
drug-female-20ff9ab9-6ab2-4291-b36c-32c0c42d47b6.wav,"Experience the benefits of B7 PLUS, a potent formula designed to support your immune system."
drug-female-ae58cfc0-761e-43ec-9f2f-85da6f4efe3a.wav,"Insulin isophane, also known as NPH insulin, provides a sustained release of insulin to help control glucose levels throughout the day."
drug-brand-en-us-female-55921893-5708-49b8-bc74-97b82d9c03ae.wav,Ovpraz-d is an effective medication for treating stomach ulcers.
drug-male-f01f0da4-6c24-45f4-ae42-11330fe473d9.wav,Incorporating THIOCARE-AT into your daily routine can support your body's defense system and keep you healthy.
drug-female-dd54daff-0997-449b-b37d-605d6b15b2bb.wav,"When taken as prescribed, BREAZE-L can help improve breathing and promote better lung function."
drug-male-aebe40ed-457d-4e63-9f63-b36af6b39f4f.wav,DEFCOT is a common prescription medication used for treating high blood pressure.
drug-male-ed253306-eb65-4886-92ff-13dfed3f42e3.wav,Have you tried BENZOSOFT for managing your stress levels?
drug-male-ba6627b5-bcf6-4549-a3a3-c32e7088f21a.wav,Make sure to follow the prescribed dosage of ANO-METROGYL to effectively combat infections.
drug-female-5b8ac355-f938-4a20-b902-2243b706dcf3.wav,Many patients find relief from their symptoms with the help of PARMOLEX.
drug-male-70f7e8ca-68d9-45c6-bf26-98ae95c087d8.wav,The Rosa x centifolia extract is commonly used in skincare products for its soothing effects on the skin.
drug-female-f2f8b1d9-d0d1-44b5-a41b-aa0c00f629c6.wav,"Ricinus communis, also known as castor oil plant, is used in various traditional medicines for its therapeutic properties."
drug-brand-en-us-female-ea0d3753-716b-4096-9bd5-7030ddaacaa7.wav, Doxetar Forte can provide relief from respiratory conditions.
drug-female-4ed1bf81-6d7f-4fbe-8cc1-2ed7b8d478d9.wav,It is important to follow the dosage instructions carefully when taking SOZICLAV to ensure effective treatment.
drug-female-6ca78b10-2167-43a9-80cb-f2e0a137a815.wav,The medication dicloxacillin sodium should be taken with food to prevent stomach upset.
drug-female-c15801b4-626c-405e-9b7a-7c07e8d81b60.wav,Taking zinc sulphate regularly as directed by your doctor can help improve wound healing and reduce the duration of cold symptoms.
drug-male-83dda3b4-c1f2-4a01-9d1f-b628b664470e.wav,Clostridium septicum is a bacteria known to cause serious infections in humans.
drug-male-3db975c1-d35f-4f4a-9af4-228a081e8f32.wav,ACITEC is a commonly prescribed medication for heartburn and acid reflux.
drug-brand-en-us-male-8d82aaec-cd47-4158-9b60-68e30b3f930e.wav," Before starting napris, discuss your medical history and any other medications you are taking with your doctor."
drug-male-31a4e0db-ee11-4819-838e-62ef824b84f3.wav,"Enhance your natural beauty with JUVEDERM ULTRA PLUS XC for smoother, younger-looking skin."
drug-female-334c8002-fb72-41b0-b84b-aa0e04ae8abc.wav,"Have you heard about OMTIRAB, the innovative medicine making waves in the healthcare industry?"
drug-brand-en-us-female-caaf1e09-a49b-4190-9fd5-b460c4c0050c.wav," MVGold Powd may interact with other medications, so consult your doctor before using it."
drug-female-7960d3aa-a01e-4729-9713-b1275703bbf3.wav,Make sure to follow the dosage instructions of PROTOMARK as prescribed by your healthcare provider.
drug-male-c24d86b6-d083-4111-82a7-9eae7222db9d.wav,Zinc is a common dietary supplement known for its immune-boosting properties.
drug-brand-en-us-female-e2534618-52fb-43c2-aa15-178c9589c279.wav, Make sure to inform your doctor of any allergies before starting Panton.
drug-male-b10dde6a-80ea-49d0-8a2a-08fa606c8950.wav,Serrapeptase (EC) is a popular enzyme supplement known for its anti-inflammatory properties.
drug-female-a1af716b-df9d-4f7d-a590-87ee2bc64055.wav,The doctor prescribed arformoterol tartrate to help manage your breathing symptoms.
drug-brand-en-us-female-7e9805f8-6b85-4b43-b5e3-beb27e71fadf.wav,It is important to follow the recommended dosage when taking lik-b.
drug-female-bff86d51-4933-4bad-ba3c-36798f37d7be.wav,Theophylline is the active ingredient in Deriphyllin-OD tablet for managing asthma and chronic obstructive pulmonary disease symptoms.
drug-female-406ee633-114d-4679-a4ee-8914c8f8b05b.wav,It's important to follow the dosage instructions provided by your healthcare provider when taking Unipen.
drug-female-761a52fb-7a4c-4089-b688-61b84a9a2a47.wav,Lomaira is a prescription medicine used for short-term weight loss.
drug-female-fd2daeba-7c7b-4939-80fc-081b895f0c56.wav,Stannic sulfide is commonly used in the treatment of some skin conditions.
drug-female-92b52ee6-ebcb-4d43-8f72-4f6e11f2fe13.wav,It is important to take Lo Loestrin Fe at the same time every day for maximum effectiveness.
drug-male-b036e5e0-207d-4c27-a99d-153ed87ec38b.wav,"Montemac-L Tab contains montelukast, which is commonly used to treat asthma and allergic rhinitis."
drug-female-0314c24f-c872-4161-8f93-8d43a4dd982e.wav,"When prescribed properly, NEUROXIN-12 can provide relief and improve quality of life for patients."
drug-female-ce79f488-3beb-4c83-a339-9bcc88220361.wav,It is important not to miss any doses of BACTINICE in order to effectively treat your infection.
drug-female-303c2d7b-da14-494c-9e9d-ef6ff88742a7.wav,"Cledomox tablet contains amoxicillin, a common antibiotic used to treat various bacterial infections."
drug-female-22104914-7345-41c3-819e-352c3303c6f2.wav,The invigorating scent of ginger oil can help alleviate headaches and promote relaxation.
drug-female-f5e4c03e-b528-494f-b82c-978a9326c7f3.wav,"Mentha piperita oil, also known as peppermint oil, is commonly used in aromatherapy for its refreshing scent and potential therapeutic properties."
drug-female-b7f06445-e89d-4f92-93f7-0bb8dd4b704b.wav,It is important to follow your healthcare provider's instructions carefully when taking Hipenox powd for inj:amoxicillin to ensure effective treatment.
drug-female-a5e100b6-46fd-4d03-8024-99e773705e7b.wav,ALKAKEM is a trusted medication for stomach-related issues.
drug-male-7f2c89c4-5278-4079-986e-34af2a6563c3.wav,The FDA has approved lisocabtagene maraleucel for the treatment of certain forms of non-Hodgkin lymphoma.
drug-female-79190f90-b2b7-4f17-8a5e-cbbef29fbaef.wav,Ensure to take MULTIVITE-FM with a meal for optimal absorption.
drug-male-2ac1ee25-2333-4cd4-9df6-4f5779e986db.wav,Make sure to follow your doctor's instructions carefully when taking RNDPHYLLIN-AC SYR for optimal results.
drug-female-4d869333-d4e0-4359-8277-46b794e46927.wav,"If you are in need of long-lasting relief, DOLZY-XL could be the solution you are looking for."
drug-female-d32c556e-0f46-4a25-ac7c-02dcb9d842e8.wav,The medication cinacalcet hydrochloride can also be prescribed for the management of hypercalcemia in patients with parathyroid carcinoma.
drug-female-a36a7faf-a9e5-457b-9f19-b89750455a93.wav,Make sure to take HYRUAN with food to minimize any stomach discomfort.
drug-female-494eb06a-5027-4884-9ee4-144770dca01e.wav,Folic acid in Benfer-XT tab plays a crucial role in preventing birth defects and supporting overall health.
drug-female-40a8e1c5-239b-44ff-9310-e9d7d8057342.wav,Camphor is often used in topical treatments for its soothing and cooling properties.
drug-female-2b7ec89a-be3d-4aa8-9d07-a5bdc82e2073.wav,"Managing blood sugar levels effectively, METGLIB-MF can help improve overall health outcomes for individuals with diabetes."
drug-female-2aa7c621-7552-4929-aa24-521a179b5d6f.wav,The effectiveness of irinotecan hydrochloride trihydrate in advanced cancer treatment is well-documented.
drug-female-3c75d001-a185-4948-8e30-932f958c8199.wav,Make sure to follow your doctor's instructions carefully when taking SILKIN-G for optimal results.
drug-male-dc36cc8c-1886-421b-9a16-dbed9dfc502c.wav,Skincare formulations with sodium ascorbyl phosphate can help brighten the skin and reduce the appearance of dark spots.
drug-male-00f9babc-0f06-4f87-a465-acc067cf771f.wav,Remember to take your daily dose of CITIPARK to help manage your blood pressure.
drug-female-bc438f6f-ef1f-4008-8378-c0bb3a871e83.wav,It is important to follow the proper dosage instructions when taking NOXA for best results.
drug-brand-en-us-male-8f426a83-8083-467a-a79c-1e35c37ac208.wav, B-fact is known for providing fast relief from sinus congestion.
drug-female-53f8c299-1b24-41da-802c-17c2b7748520.wav,Ferrous gluconate Tone DPS oral drops can help increase iron levels in your body.
drug-female-6656e373-320a-432c-84a8-b173af1724c6.wav,"""For effective treatment, patients are advised to adhere to the prescribed dosage of MOCO CRM."""
drug-male-4fe575bb-df90-428c-bc1b-55abd3d40916.wav,Remember to follow your doctor's instructions carefully when taking SITRACON for optimal results.
drug-male-456f35fe-bebb-4f84-be60-aeba7fea4bdc.wav,SILYCOM is a natural supplement that supports liver health.
drug-female-07d5f582-abf1-41b1-bbc5-d7f3442801c1.wav,Have you talked to your doctor about potentially trying BONEX-I for your bone-related concerns?
drug-female-eb743f96-2d56-4c9c-b1a3-678e6d536422.wav,AMOLATE is an effective medication for controlling high blood pressure.
drug-male-a87bb510-d057-4fdd-b479-3e99a6b07558.wav,Consistent usage of LUTACARE-200 can aid in managing the specific health condition effectively.
drug-brand-en-us-female-ed4328bd-d39a-45ea-8f2b-850cd5000f09.wav,Comfortex-CZ provides fast relief for allergy symptoms.
drug-male-0ad75c5f-b3da-4187-bedb-17153931ebe0.wav,Galvus-met tab contains vildagliptin to help manage blood sugar levels.
drug-brand-en-us-male-b91136dd-79fa-439b-bee7-61887c995f12.wav, Frepram should be taken exactly as prescribed by your doctor to ensure its effectiveness.
drug-brand-en-us-male-933bca87-0e59-4063-8f27-15ad841a849d.wav, CC-Koff can help soothe your throat and suppress coughing.
drug-female-614233b5-40f5-4195-988f-c70ea3743625.wav,OMEDAY is a cutting-edge medication for addressing chronic pain.
drug-female-e03b73a0-96f8-4a85-8390-8f2d4faf3431.wav,"Ajicold Syr contains paracetamol, an effective medication for reducing fever and relieving pain."
drug-brand-en-us-male-c678b898-dd99-40c0-9a87-f11fe4649bfc.wav,"Are you familiar with the benefits of PDZole-IV, a powerful intravenous medicine for stomach issues?"
drug-male-ad5acdc4-bc0d-43a0-93fe-0538af2f7a4f.wav,GENCOLD is effective in providing relief from cold and flu symptoms.
drug-brand-en-us-male-98c2c7fe-c223-4fb8-ad26-61f01ace716e.wav,Have you taken PT-ZOLE-D as directed by your doctor for acid reflux?
drug-female-662b8b0a-2d22-4353-b180-58f1c8248897.wav,Consult your healthcare provider before taking CEFICACY to ensure it is the right medication for your condition.
drug-male-64440ef7-13cd-494f-bd4a-3fa6a12f128b.wav,Many patients have found relief from their symptoms after using PELEPRA-O regularly.
drug-female-be5141ed-f2cf-4d08-b55c-4c8a145e4a84.wav,Prochlorperazine edisylate is commonly prescribed to treat severe nausea and vomiting.
drug-male-0a27cb23-a1e9-4480-953c-1832b7b47267.wav,MELALITE-XL is a topical cream commonly used to treat skin conditions such as melasma and hyperpigmentation.
drug-female-346233ce-704d-458a-8c78-b010d07d8fbb.wav,"The combination of abacavir sulfate, dolutegravir sodium, and lamivudine has been shown to effectively suppress the HIV virus."
drug-male-c990f895-527d-4602-82ea-b4aa92d9a08b.wav,Incorporating balsamodendron mukul in your daily routine may help promote overall well-being.
drug-male-45103ee5-7b26-47e0-93f7-3ad94dd932d3.wav,Colesevelam is a type of medication that is commonly used to lower cholesterol levels.
drug-female-70fbf67d-4942-42cc-bc64-f71c8aa1a8de.wav,Homatropine hydrobromide is commonly used to dilate the pupil during eye examinations.
drug-female-3681e97f-f244-4915-b6d8-6b37e70ef92f.wav,CARDIOTONE is a popular herbal supplement known for supporting heart health.
drug-female-5894d85e-2a11-408f-b623-4b86617a3fd0.wav,DOLPAT can be taken for quick relief from body aches.
drug-male-658ce49d-d8ac-4efd-9868-4cc394c34a0f.wav,Remember to finish the full course of INDCLAV 375 to ensure effectiveness in treating your infection.
drug-brand-en-us-male-e364d914-52c1-489c-b9cc-a3b940eacb57.wav, It is important to follow the recommended dosage of pansio for best results.
drug-male-6ab39955-3e75-44e0-b719-62497e0730a5.wav,"Nordihydroguaiaretic acid, also known as NDGA, is a compound found in the creosote bush."
drug-male-cfc5614f-7991-4e0f-a9c5-a57db0610bfb.wav,Lactobacillus thermophilus is a probiotic strain known for its potential health benefits.
drug-female-bb936ec3-473d-48d3-9513-61c15afd46f9.wav,ZEKACIN is commonly prescribed for treating bacterial infections in adults.
drug-male-fe2ff3d8-684c-4f85-9ae9-f78a51ee64eb.wav,ETOJET-MR is recommended for addressing musculoskeletal conditions due to its potency.
drug-female-59b8ada0-d73c-46bb-8ef9-e7a8e4e8f025.wav,The medication nitazoxanide may also be prescribed to help with symptoms of viral gastroenteritis.
drug-brand-en-us-female-0721a5bc-24ce-4ca1-bf75-2548d72a5dff.wav,Sconase is an effective medication for allergies and nasal congestion.
